StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,CONSENT_2,EXP1_ARTICLE4_First Click,EXP1_ARTICLE4_Last Click,EXP1_ARTICLE4_Page Submit,EXP1_ARTICLE4_Click Count,EXP1ARM1_COMP1,EXP1ARM1_COMP2,EXP1ARM2_ARTICLE4_First Click,EXP1ARM2_ARTICLE4_Last Click,EXP1ARM2_ARTICLE4_Page Submit,EXP1ARM2_ARTICLE4_Click Count,EXP1ARM2_COMP1,EXP1ARM2_COMP2,VACCINE_1,VACCINE_1_1,VACCINE_1_1,VACCINE_2_1,VACCINE_2_2,VACCINE_2_3,VACCINE_2_4,VACCINE_2_5,VACCINE_2_6,VACCINE_3,VACCINE_4,VACCINE_5_1,VACCINE_5_2,VACCINE_5_3,VACCINE_5_4,VACCINE_5_5,VACCINE_5_6,VACCINE_5_7,VACCINE_5_8,VACCINE_5_9,VACCINE_5_10,VACCINE_6,VACCINE_7,VACCINE_8,VACCINE_9_1,VACCINE_9_2,VACCINE_9_3,VACCINE_9_4,VACCINE_9_5,VACCINE_9_6,VACCINE_10_1,VACCINE_10_2,VACCINE_10_3,VACCINE_10_4,VACCINE_10_5,VACCINE_10_6,VACCINE_10_7,VACCINE_10_8,VACCINE_11_1,VACCINE_11_2,VACCINE_11_3,VACCINE_11_4,VACCINE_11_5,VACCINE_11_6,VACCINE_11_7,VACCINE_11_8,VACCINE_12,VACCINE_13,EXP2ARM1,EXP2ARM2,EXP2CONTROL,EXP3ARM1,EXP3CONTROL,DELIVERY_1,DELIVERY_2,DELIVERY_3,DELIVERY_4,DELIVERY_5,DELIVERY_6,DELIVERY_7,BLM_1,BLM_2,BLM_3,BLM_4,BLM_5,BLM_6_1,BLM_6_2,BLM_6_3,BLM_6_4,BLM_7,BLM_8,BLM_9,BLM_10,BLM_11,SD_1_1,SD_1_2,SD_1_3,SD_1_4,SD_1_5,SD_1_6,SD_1_7,SD_1_8,SD_1_9,SD_1_10,SD_2_1,SD_2_2,SD_2_3,SD_2_4,STIMULUS_1,STIMULUS_2,STIMULUS_3,STIMULUS_4,STIMULUS_4_5_TEXT,STIMULUS_5,STIMULUS_5_9_TEXT,STIMULUS_6,STIMULUS_7,STIMULUS_7_9_TEXT,STIMULUS_8,M4A_1,M4A_2,M4A_2_9_TEXT,M4A_3,M4A_4,M4A_5_1,M4A_5_2,M4A_6,M4A_6_4_TEXT,M4A_7,M4A_7_9_TEXT,M4A_8,MEDIA_1,MEDIA_2,MEDIA_2_6_TEXT,TRUST_1,TRUST_2,TRUST_3,HEALTH_1,HEALTH_2,HEALTH_2_11_TEXT,HEALTH_3,HEALTH_4_1,HEALTH_4_2,HEALTH_4_3,HEALTH_4_4,HEALTH_4_5,HEALTH_4_6,HEALTH_4_7,HEALTH_4_8,HEALTH_4_9,HEALTH_5,HEALTH_6,HEALTH_7,EXPOSURE_1_1,EXPOSURE_1_2,EXPOSURE_1_3,EXPOSURE_2,EXPOSURE_2_1,EXPOSURE_2_2,EXPOSURE_3,EXPOSURE_4,EXPOSURE_5,EXPOSURE_6,FOOD_1,FOOD_2,MENTAL_1,MENTAL_2,CHILD_1,CHILD_1_1,CHILD_1_2,CHILD_1_2_5_TEXT,CHILD_2,CHILD_2_1,CHILD_2_2,CHILD_2_3,CHILD_2_4,CHILD_2_4_1,CHILD_2_4_1_6_TEXT,CHILD_2_5,CHILD_2_5_1_TEXT,CHILD_2_6,CHILD_2_6_5_TEXT,CHILD_2_6_7_TEXT,CHILD_2_7,CHILD_2_8,CHILD_2_9,CHILD_2_10,CHILD_2_11,CHILD_2_12,CHILD_2_13,CHILD_2_14,CHILD_2_15,CHILD_2_15_VACCINE,CHILD_3,CHILD_2_16_1,CHILD_2_16_2,CHILD_2_16_3,CHILD_2_16_4,CHILD_2_16_5,CHILD_2_16_6,CHILD_4,CHILD_5,CHILD_6,CHILD_6_1,CHILD_6_1_5_TEXT,CHILD_7,CHILD_7_1,IDEOLOGY_1,IDEOLOGY_1_4_TEXT,IDEOLOGY_2,IDEOLOGY_3,IDEOLOGY_4,IDEOLOGY_4_3_TEXT,IDEOLOGY_5,IDEOLOGY_5_5_TEXT,IDEOLOGY_6,IDEOLOGY_6_5_TEXT,IDEOLOGY_7,Q314,CULTURE_1#1_1,CULTURE_1#1_2,CULTURE_1#1_3,CULTURE_1#1_4,CULTURE_1#1_5,CULTURE_1#1_6,CULTURE_1#1_7,CULTURE_1#1_8,CULTURE_1#1_9,CULTURE_1#1_10,CULTURE_1#1_11,CULTURE_2#1_1,CULTURE_2#1_2,CULTURE_2#1_3,CULTURE_2#1_4,CULTURE_2#1_5,CULTURE_2#1_6,CULTURE_2#1_7,CULTURE_2#1_8,CULTURE_2#1_9,DEMO_1,DEMO_2,DEMO_3,DEMO_4,DEMO_5,DEMO_6,DEMO_7,DEMO_8,DEMO_8_11_TEXT,DEMO_9,DEMO_10,DEMO_10_3_TEXT,DEMO_11,DEMO_12,DEMO_13,DEMO_14,DEMO_14_1,DEMO_14_1_5_TEXT,DEMO_15,opp,rid,RISN,V,Q_TotalDuration,qpmid,viga,ProjectToken,cintid,PID,psid,rnid,K2,study,med,LS,gc,term
11/30/2020 20:34,11/30/2020 20:44,0,100,607,1,11/30/2020 20:44,,,,,anonymous,EN,1,,,,,,,0.894,3.532,4.254,5,1,1,2,I DONT WANNA DIEEEEEE,,3,3,2,2,3,2,1,2,2,3,2,3,4,4,4,3,4,3,2,2,2,3,3,3,3,2,3,3,3,3,4,3,3,2,3,3,4,3,2,2,5,2,1,3,3,,2,,2,,4,3,3,5,2,4,4,2,2,2,3,3,2,2,2,1,2,1,3,3,2,2,2,1,2,3,3,1,2,2,2,1,4,3,3,"1,2",3,3,3,,5,,4,"1,2,7",,3,3,4,,2,2,,2,2,,"1,9",,3,2,2,,2,3,2,3,6,,4,2,2,3,2,2,1,4,1,3,3,3,2,1,2,1,3,,,2,1,2,3,2,1,2,3,2,,,,1,5,"1,2,3",1,1,5,,1,I DONT WANNA DIEEEEEE,6,,,3,2,2,3,4,2,2,"1,5",2,3,2,3,3,2,2,2,2,2,1,2,,,1,I DONT WANNA DIEEEEEE,1,,2,2,,,6,,3,,2,3,1,2,2,3,2,2,3,1,3,3,1,2,2,3,1,3,1,1,3,2,I DONT WANNA DIEEEEEE,1,9,12345,2,3,2,11,I DONT WANNA DIEEEEEE,2,1,,2,2,3,2,,,2,Qual22501-0824-NYState,,,,607,4601,,795f8357-d473-4f6d-b890-504bba085ba5,54933d74-be01-d54b-7874-0ab81f140981,,,,,,{Invalid Expression},{Invalid Expression},1,
11/30/2020 20:36,11/30/2020 20:47,0,100,606,1,11/30/2020 20:47,,,,,anonymous,EN,1,,,,,,,0.274,2.097,3.744,3,1,1,2,Got mines already ,,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,,,2,,2,2,3,4,4,3,3,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,3,2,2,2,3,4,3,3,1,3,1,,"2,7",,2,3,,2,2,1,,3,2,2,,2,,2,,3,2,3,,2,2,1,2,"2,11,12",,4,3,3,2,2,2,3,4,3,3,2,2,2,2,2,2,1,,Boo ,2,2,2,2,2,3,3,3,2,,,,1,6,3,1,2,,,2,,3,,,3,2,2,2,4,2,2,"3,6","1,2",2,3,2,2,2,2,2,2,2,2,2,,,1,4,2,,2,2,,,3,,2,,2,3,4,3,3,3,4,2,3,2,4,2,4,3,3,4,4,3,3,4,4,3,Yes,2,16,11224,2,4,2,4,,3,2,,5,2,3,1,5,El Salvador ,2,Qual22501-0824-NYState,,,,606,4601,,795f8357-d473-4f6d-b890-504bba085ba5,a521876f-7b4e-7531-ca6f-b00a8f604399,,,,,,{Invalid Expression},{Invalid Expression},1,
11/30/2020 19:20,11/30/2020 20:47,0,100,5255,1,11/30/2020 20:47,,,,,anonymous,EN,1,,,,,,,7.469,22.565,406.647,2,1,1,3,,not interested,3,3,1,1,3,3,3,2,1,3,3,4,1,,1,1,4,4,1,3,3,2,2,2,2,2,2,3,3,2,2,3,3,2,2,4,4,4,4,4,3,3,3,1,2,2,,,2,,2,2,2,3,3,5,5,2,2,3,2,3,3,1,1,2,2,5,4,1,1,3,2,3,2,3,2,2,2,3,3,2,4,1,2,1,4,4,3,,8,,3,8,,2,5,1,,5,2,5,,1,,"2,3,6",,2,2,4,,1,2,1,2,3,,4,2,4,4,4,4,2,2,2,2,1,2,2,1,2,1,3,,,2,3,2,2,2,6,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,2,2,,,2,,1,,3,2,,,4,,3,,1,3,4,2,4,4,2,2,3,4,4,4,4,4,2,2,1,5,4,1,3,3,pastor,1,49,10977,3,4,1,1,,1,1,,6,3,3,2,,,2,Qual22501-0824-NYState,,,,5255,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1504519428,h_dWywViDnofPIaywboAlQ**,,31833,,2.26E+13,{Invalid Expression},1,
11/30/2020 20:21,11/30/2020 20:48,0,100,1630,1,11/30/2020 20:48,,,,,anonymous,EN,1,4.452,68.38,79.307,6,1,1,,,,,,,2,I have underlined health issues,,2,3,1,2,3,3,2,2,1,2,3,2,,3,2,3,2,3,2,4,2,2,2,2,1,2,1,1,3,3,3,2,2,2,2,1,1,1,2,3,1,1,1,1,2,2,,,,3,5,2,2,2,2,3,2,2,4,2,3,2,3,2,1,3,3,5,5,3,2,1,1,1,1,2,1,1,1,1,2,4,3,4,4,1,2,2,4,,8,,3,8,,2,5,1,,2,2,,2,2,,1,,3,4,4,,2,1,1,2,"1,3",,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,3,Went to hospital for something else and got tested ,2,2,1,1,2,6,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2,3,2,,,1,1,3,,2,2,,,3,,3,,3,3,1,3,2,1,3,2,3,1,3,2,3,3,3,2,1,3,2,1,3,2,Consultant ,2,36,11501,1,4,1,3,,2,2,,4,5,3,2,,,1,Qual22501-0824-NYState,,,,1630,4601,,795f8357-d473-4f6d-b890-504bba085ba5,2380e866-c228-8f26-6b66-dfabe9b3cb9d,,,,,,{Invalid Expression},{Invalid Expression},1,
11/30/2020 20:30,11/30/2020 20:56,0,100,1549,1,11/30/2020 20:56,,,,,anonymous,EN,1,7.879,48.34,49.556,7,1,1,,,,,,,1,Because i dont want to be out in the streets knowing that the virus can still get me,,2,3,3,3,3,3,2,2,1,1,2,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,4,1,2,3,2,3,3,3,3,3,3,3,3,2,2,,,2,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,2,2,3,3,1,1,1,1,1,2,2,1,3,1,1,1,1,4,5,1,1,3,3,4,,8,,3,8,,2,5,1,,5,2,5,,1,,"3,6,7,8",,1,1,4,,1,1,2,2,9,,4,4,4,4,4,4,4,2,1,1,2,3,3,2,1,2,3,,,2,2,2,2,2,6,4,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,2,2,,,1,1,1,,2,3,,,4,,3,,1,2,4,2,4,2,4,3,2,2,2,2,4,4,2,2,2,4,5,3,3,5,student,1,11,11226,1,1,1,10,,3,1,,2,2,2,2,,,2,Qual22501-0824-NYState,,,,1549,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1844120517,h_dWywViDnoI10zA8zdLOQ**,,31833,,2.77E+13,{Invalid Expression},1,
11/30/2020 20:40,11/30/2020 20:56,0,100,970,1,11/30/2020 20:56,,,,,anonymous,EN,1,0.797,3.421,3.867,4,1,1,,,,,,,1,Because it would prevent me from getting covid or from spreading it to others ,,1,3,3,1,3,3,3,2,1,1,1,3,4,3,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,3,2,2,2,3,1,4,4,4,3,3,2,3,4,2,1,,,2,2,,2,3,2,3,3,3,2,1,1,3,2,3,2,1,1,1,2,3,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,"1,3",,1,,2,4,,1,4,7,,3,1,1,,1,,2,,3,2,3,,1,1,2,1,12,,4,3,4,4,4,4,3,3,3,2,1,1,1,1,2,1,3,,,1,2,2,2,2,2,3,3,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,2,2,,,2,,1,,2,1,1,,2,,2,,1,1,1,1,2,2,2,1,2,1,3,3,1,1,1,1,1,2,2,2,1,1,Fashion ,1,14,11207,1,1,1,11,Catholic,1,1,,5,5,3,1,3,,2,Qual22501-0824-NYState,,,,970,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1772685591,h_dWywViDnqQCYtAENeSig**,,31833,,2.66E+13,{Invalid Expression},1,
11/30/2020 20:02,11/30/2020 20:56,0,100,3251,1,11/30/2020 20:56,,,,,anonymous,EN,1,23.322,91.436,121.786,5,"1,2",1,,,,,,,2,Because I believe it's important in order to protect myself and my love ones from the pandemic.,,1,3,3,2,3,3,2,2,2,1,1,3,3,4,3,4,2,4,3,1,1,2,2,2,2,2,2,2,2,4,3,2,1,3,2,3,4,4,4,4,4,4,4,2,1,,2,,,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,1,1,2,5,3,2,1,2,3,2,2,2,2,2,2,2,2,3,4,2,3,"1,2",4,4,4,,1,,3,8,,1,5,1,,2,1,,2,1,,"2,3,4,5,6,7,8",,2,1,3,,2,1,2,2,12,,2,3,2,3,3,4,4,1,1,1,1,2,2,2,2,2,3,,,2,2,2,2,2,6,1,1,2,,,,1,"6,10",2,2,1,1,,2,,6,,,2,1,1,,"1,2,3,4,5",2,2,"1,4",2,2,2,1,2,2,2,2,3,2,2,2,,,2,,1,,1,1,2,,4,,3,,1,2,2,2,4,3,3,2,2,2,4,4,3,3,3,2,2,3,2,2,2,3,Information Technology services,2,34,10011,2,2,1,1,,3,2,,5,5,3,2,,,1,Qual22501-0824-NYState,,,,3251,4601,,795f8357-d473-4f6d-b890-504bba085ba5,075ad291-57bf-9eb6-b091-e5716cf7e167,,,,,,{Invalid Expression},{Invalid Expression},1,
11/30/2020 20:36,11/30/2020 20:58,0,100,1340,1,11/30/2020 20:58,,,,,anonymous,EN,1,0.553,41.768,42.032,12,1,1,,,,,,,4,,I wanna see what the outcome for the orther people,1,3,3,1,3,3,3,2,1,1,1,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,3,4,1,1,1,1,3,3,3,3,3,3,3,3,2,2,,,2,,4,2,1,5,5,5,4,5,1,1,1,2,3,2,2,1,2,2,5,1,1,2,1,1,1,1,1,1,1,1,1,1,5,4,5,5,1,4,4,4,,2,,1,"3,7",,3,5,5,,1,1,,1,1,,"2,3,5",,1,3,1,,3,3,3,2,12,,1,4,1,1,4,4,1,4,3,4,1,3,2,2,2,2,3,,,2,1,1,1,1,"1,3,4,5",4,4,2,,,,1,7,3,2,3,,,3,,2,,,2,1,1,,6,3,2,"1,2",1,4,4,1,3,3,1,3,3,2,2,2,,,2,,1,,3,2,,,4,,3,,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Nothing,2,24,10453,1,4,1,10,,5,1,,4,1,2,1,1,,7,Qual22501-0824-NYState,,,,1340,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1673801183,h_dWywViDnqmXP7tPiW7kQ**,,31833,,2.52E+13,{Invalid Expression},1,
11/30/2020 20:13,11/30/2020 20:59,0,100,2745,1,11/30/2020 20:59,,,,,anonymous,EN,1,3.11,4.655,7.58,3,"1,2",1,,,,,,,3,,I have to.find out about the side affects it depends.on what my doctor says,1,3,3,1,3,3,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,3,3,1,4,4,4,4,3,2,4,3,5,3,2,4,4,4,1,1,3,1,,2,,2,,1,1,1,1,1,1,1,2,1,1,2,3,1,3,2,2,2,1,1,2,1,1,1,2,2,1,1,3,1,3,3,1,4,1,4,1,2,4,4,,8,,3,8,,3,5,6,,1,1,1,,1,,"2,4,7",,1,1,4,,2,1,2,1,5,,2,4,2,3,3,4,4,1,2,1,1,2,2,2,1,2,3,,,2,2,1,2,2,6,1,1,2,,,,1,17,2,2,1,1,,2,,2,,,3,1,5,,6,3,2,"4,5",2,2,2,1,3,1,1,1,3,3,3,2,,,2,,1,,3,1,2,,4,,3,,1,4,2,1,2,1,2,3,2,3,2,1,3,5,1,3,1,3,2,3,2,3,Retried teacher,2,59,10467,1,1,1,11,Born again Christian,1,2,,4,4,3,2,,,2,Qual22501-0824-NYState,,,,2745,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1675481298,h_dWywViDnpNR8v0uu2u0w**,,31833,,2.52E+13,{Invalid Expression},1,
11/30/2020 20:58,11/30/2020 21:06,0,100,480,1,11/30/2020 21:06,,,,,anonymous,EN,1,0.332,0.332,1.756,1,1,1,,,,,,,3,,too soon,2,3,3,2,3,3,2,1,2,3,3,4,1,3,3,4,3,3,2,3,2,2,2,2,2,1,2,2,1,1,2,2,3,2,2,1,3,2,3,3,3,1,4,1,1,2,,,2,,2,3,1,2,3,4,2,4,4,3,3,4,2,2,2,2,3,5,3,3,1,3,2,3,1,2,3,3,2,3,3,3,2,2,4,5,2,2,4,,3,,3,1,,2,5,4,,3,2,,4,3,,3,,4,1,5,,3,3,3,3,1,,4,2,3,2,4,4,3,4,1,3,2,2,2,2,2,1,2,3,nothing ,2,2,2,2,2,6,1,2,2,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2,2,2,,,2,,3,,2,2,,,6,,3,,4,3,2,3,1,1,3,2,1,3,2,3,2,2,1,3,3,1,3,2,1,3,transportation ,1,20,10451,1,1,1,9,,3,2,,3,3,2,1,1,,4,Qual22501-0824-NYState,,,,480,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1502926664,h_dWywViDnqo-dBSDlYK6w**,,31833,,2.26E+13,{Invalid Expression},1,
11/30/2020 21:02,11/30/2020 21:08,0,100,380,1,11/30/2020 21:08,,,,,anonymous,EN,1,1.93,3.382,4.183,3,"1,2,3",1,,,,,,,2,Because of my health,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,2,,,1,,1,2,4,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,2,1,1,,3,,1,1,,1,2,2,,4,2,1,,2,,8,,1,1,2,,1,3,1,1,7,,2,4,4,1,2,2,1,1,1,4,1,2,2,2,2,2,3,,,1,2,2,1,1,2,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,2,2,,,2,,2,,2,4,,,2,,1,,3,4,2,1,1,2,2,3,1,2,2,3,1,2,3,2,1,1,2,1,1,3,Babysitting,2,15,14094,1,4,1,11,Idk,1,1,,3,1,1,,,,7,Qual22501-0824-NYState,,,,380,4601,,795f8357-d473-4f6d-b890-504bba085ba5,082d761a-2bcc-963c-c51a-41066ad598ef,,,,,,{Invalid Expression},{Invalid Expression},1,
11/30/2020 20:58,11/30/2020 21:08,0,100,594,1,11/30/2020 21:08,,,,,anonymous,EN,1,0.482,0.482,5.316,1,1,1,,,,,,,1,Because I afraid to be sick ,,1,3,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,2,5,5,5,5,5,5,5,4,3,1,,1,,2,,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,"1,2,3",2,2,4,,1,,3,"3,4,7",,1,5,1,,1,2,1,,3,,"2,7",,1,1,1,,1,2,1,3,"1,3,6",,4,1,1,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,Coughing.  Short Of breath.   Fever,2,2,2,2,2,"1,4",4,3,2,,,,1,"14,16",2,1,1,1,,3,,3,,,1,1,4,1,"1,4,5",1,1,"1,3",2,1,1,1,1,1,1,1,1,1,1,2,,,1,2,1,,1,1,2,,3,,3,,1,1,1,1,1,2,2,2,2,2,1,2,5,2,2,2,1,1,1,1,2,2,Teacher ,2,48,10033,2,1,2,5,,1,1,,5,7,4,2,,,1,Qual22501-0824-NYState,,,,594,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1110905864,h_dWywViDnrgFy5N3yKBCQ**,,31833,,1.67E+13,{Invalid Expression},1,
11/30/2020 20:56,11/30/2020 21:12,0,100,966,1,11/30/2020 21:12,,,,,anonymous,EN,1,2.508,23.919,25.232,7,1,1,,,,,,,1,Because I want to protect myself ,,2,3,3,2,3,3,2,2,1,1,1,,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,4,4,1,3,4,4,5,5,5,5,5,5,2,3,3,1,,1,,,1,1,1,1,1,1,1,1,1,2,3,2,3,3,1,2,1,2,3,3,2,1,1,1,1,2,3,2,3,2,3,2,1,4,1,2,4,4,4,4,,8,,3,8,,2,5,5,,1,2,,1,2,,"6,7,8",,1,2,5,,2,1,2,2,"6,9",,3,2,2,3,4,4,1,2,2,4,1,2,2,2,2,2,3,,,2,2,2,2,2,6,2,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,2,2,,,1,1,2,,2,1,4,,1,,3,,3,2,3,2,5,2,4,5,2,2,4,3,5,3,4,3,1,3,1,3,5,5,Not applicable ,2,19,10031,3,3,1,2,,2,1,,3,3,2,1,3,,2,Qual22501-0824-NYState,,,,966,4601,,795f8357-d473-4f6d-b890-504bba085ba5,18a076e9-c936-2bf4-48e9-418b3167fd1c,,,,,,{Invalid Expression},{Invalid Expression},1,
11/30/2020 20:24,11/30/2020 21:13,0,100,2980,1,11/30/2020 21:13,,,,,anonymous,EN,1,40.74,159.792,160.689,20,2,1,,,,,,,3,,Nothing in particular ,1,3,3,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,1,2,3,2,2,2,1,2,2,4,4,3,2,3,4,4,4,1,2,2,,,,2,2,3,2,1,1,2,1,1,1,3,3,1,2,2,1,2,2,3,2,1,1,2,2,1,1,2,1,2,2,1,1,2,4,5,3,1,2,2,4,,8,,3,8,,1,5,5,,1,2,,5,3,,"2,4,5",,5,1,1,,3,3,3,3,12,,4,2,4,4,4,4,4,2,2,2,1,2,2,2,2,2,3,,,2,2,2,2,1,6,4,4,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,2,2,,,2,,1,,1,1,2,,2,,3,,3,2,3,2,3,3,2,2,4,4,3,3,2,5,1,2,3,2,4,2,2,3,Reformation ,1,15,10458,1,3,1,2,,3,1,,5,4,1,1,4,,1,Qual22501-0824-NYState,,,,2980,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1843152374,h_dWywViDnrhZMsHQtbk4w**,,31833,,2.77E+13,{Invalid Expression},1,
11/30/2020 20:46,11/30/2020 21:15,0,100,1714,1,11/30/2020 21:15,,,,,anonymous,EN,1,4.099,6.207,16.335,3,1,1,,,,,,,1,I don't want to spread it,,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,4,5,5,5,1,1,1,3,1,,1,,,1,1,1,1,1,1,1,1,4,2,3,1,2,3,1,1,2,3,5,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,4,4,4,,2,,1,8,,1,5,5,,1,1,1,,1,,"2,4,6",,1,4,4,,2,1,2,1,10,,1,4,4,1,4,1,3,4,2,1,1,2,2,2,2,2,3,,,2,2,2,2,2,"1,4",2,4,2,,,,1,16,3,2,1,1,,2,,2,,,1,1,5,,"1,2,3,4,5",3,2,"4,5",1,1,2,3,3,3,3,3,3,2,3,2,,,2,,3,,3,2,,,6,,4,,3,3,1,3,1,1,4,4,2,1,1,1,1,3,3,3,3,3,3,3,3,3,Unemployed,2,28,12828,3,3,1,2,,2,2,,3,2,2,2,,,1,Qual22501-0824-NYState,,,,1714,4601,,795f8357-d473-4f6d-b890-504bba085ba5,da44540f-707d-1083-ac0f-636f448ac4f9,,,,,,{Invalid Expression},{Invalid Expression},1,
11/30/2020 21:10,11/30/2020 21:16,0,100,378,1,11/30/2020 21:16,,,,,anonymous,EN,1,,,,,,,0.347,2.028,3.679,3,1,1,1,Gd grvgrvrgvrgvgrvgrvgrvgrvgrvgrv,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,1,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,"1,2",,1,1,,1,"1,2",2,,2,1,2,,1,,5,,2,1,1,,1,1,1,1,"5,7",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Rvtfrfrf,1,1,1,1,1,1,4,4,1,2,1,,1,7,1,1,1,1,,2,,1,,,2,1,1,2,"1,2",1,1,"1,4",1,1,1,1,1,1,1,1,1,1,2,1,2,,1,3,1,,1,1,1,,1,,3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Fvfvfv,1,27,11201,2,1,1,2,,2,2,,4,5,3,2,,,2,Qual22501-0824-NYState,,,,378,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1844143298,h_dWywViDnoUCT059HKBTg**,,31833,,2.77E+13,{Invalid Expression},1,
11/30/2020 20:10,11/30/2020 21:18,0,100,4045,1,11/30/2020 21:18,,,,,anonymous,EN,1,4.974,251.198,252.19,9,"1,2",1,,,,,,,3,,"since it will be distributed more widely, i want to wait to see if there are any seriuos health risks.",1,1,1,1,3,3,3,2,1,1,1,,,,1,1,3,,1,1,1,1,1,1,2,3,3,3,4,4,4,2,2,3,2,4,4,4,4,4,3,4,4,3,1,,1,,,2,5,5,1,1,3,2,2,1,1,3,2,3,2,1,1,2,2,5,2,1,1,1,1,1,3,3,2,3,2,3,3,1,4,1,2,1,4,4,4,,1,,3,8,,2,5,1,,2,2,,2,2,,"4,5,6",,3,1,6,reading various online news outlets,1,2,2,2,12,,3,2,2,4,4,4,2,4,3,3,1,2,2,2,2,2,3,,,2,2,2,2,2,6,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,2,2,,,2,,3,,1,2,,,3,,3,,3,2,4,1,5,3,3,4,1,1,2,2,4,3,2,2,1,3,2,5,2,4,compliance manager,2,53,11756,2,4,1,2,,2,2,,3,5,3,1,6,,1,Qual22501-0824-NYState,,,,4045,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1309618358,h_dWywViDnrIA3_tjuenog**,,31833,,1.97E+13,{Invalid Expression},1,
